"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"23/07/2021";"17:30:58";2012;2;"Eleição Ordinária";47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"MS";"91790";"MUNDO NOVO";120000000125;1;12;"Casa";"IMÓVEL RESIDENCIAL, TRAVESSA SERGIPE, 234, MUNDO NOVO";"150000,00";"22/07/2019";"14:24:00"
"23/07/2021";"17:30:58";2012;2;"Eleição Ordinária";47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"MS";"91790";"MUNDO NOVO";120000000125;2;12;"Casa";"IMÓVEL RESIDENCIAL, RUA PERMAMBUCO, 943, MUNDO NOVO";"200000,00";"22/07/2019";"14:24:00"
"23/07/2021";"17:30:58";2012;2;"Eleição Ordinária";47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"MS";"91790";"MUNDO NOVO";120000000125;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FORD FIESTA, ANO 2012/2013";"36000,00";"22/07/2019";"14:24:00"
"23/07/2021";"17:30:58";2012;2;"Eleição Ordinária";47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"MS";"91790";"MUNDO NOVO";120000000125;4;2;"Prédio comercial";"SALÃO COMERCIAL, AVENIDA CASTRO ALVES, S/NO.";"100000,00";"22/07/2019";"14:24:00"
"23/07/2021";"17:30:58";2012;2;"Eleição Ordinária";47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"MS";"91790";"MUNDO NOVO";120000000126;1;13;"Terreno";"LOTE URBANO";"16501,16";"22/07/2019";"14:24:00"
"23/07/2021";"17:30:58";2012;2;"Eleição Ordinária";47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"MS";"91790";"MUNDO NOVO";120000000126;2;13;"Terreno";"IMÓVEL RURAL, FRAÇÃO 3-B, GLEBA 01";"90000,00";"22/07/2019";"14:24:00"
"23/07/2021";"17:30:58";2012;2;"Eleição Ordinária";47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"MS";"91790";"MUNDO NOVO";120000000126;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"GM ASTRA SEDAN, ANO 2005";"30000,00";"22/07/2019";"14:24:00"
"23/07/2021";"17:30:58";2012;2;"Eleição Ordinária";47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"MS";"91790";"MUNDO NOVO";120000000126;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HONDA BIZ 100CC, ANO 2004/2005";"5000,00";"22/07/2019";"14:24:00"
"23/07/2021";"17:30:58";2012;2;"Eleição Ordinária";47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"MS";"91790";"MUNDO NOVO";120000000126;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"GM CAMINHÃO, ANO 1982";"20000,00";"22/07/2019";"14:24:00"
"23/07/2021";"17:30:58";2012;2;"Eleição Ordinária";47;"ELEIÇÃO MUNICIPAL 2012";"07/10/2012";"MS";"91790";"MUNDO NOVO";120000000126;6;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT STRADA, ANO 2007";"25000,00";"22/07/2019";"14:24:00"
