"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000057;1;13;"Terreno";"REGISTRO N 9171";"41063,34";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000057;2;32;"Quotas ou quinhões de capital";"CAPITAL DE EMPRESA INDIVIDUAL J. ANCHIETA";"300000,00";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000057;3;32;"Quotas ou quinhões de capital";"EMPRESA NORPEC-NORTE PREOJETOS E CONSTRUÇÕES LTDA";"476,36";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000057;4;32;"Quotas ou quinhões de capital";"MOREIRA E ANCHIETA LTDA";"53552,75";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000057;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA CBR 1000 2007/2007 PLACA NAR-1414";"56000,00";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000057;6;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"TOYOTA HILUXSW4 2006/2007 PLACA NAS 1001";"80000,00";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000057;7;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE 86141-3 AG 0250-X BANCO DO BRASIL";"32373,69";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000057;8;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE 5055020-6 AG 1510-5 BANCO SANTANDER";"542,34";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000058;1;12;"Casa";"CASA LAGO SUL BRASILIA";"150000,00";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000058;2;12;"Casa";"CASA AV PITOMBEIRA BOA VISTA";"100000,00";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000058;3;13;"Terreno";"QUADRA 472, LOTE 282 - LOTEAMENTO RESIDENCOIAL RIVER PARK";"20000,00";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000058;4;13;"Terreno";"FAZENDA SERRINHA 1";"10000,00";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000058;5;13;"Terreno";"FAZENDA SERRINHA 2";"10000,00";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000058;6;11;"Apartamento";"SHN QUADRA 02 BL H SOBRELOJA 186";"18165,00";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000058;7;11;"Apartamento";"SHN QUDRA 02 BL H SOBRELOJA 191 ED.";"34270,00";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000058;8;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO FORD F4000 ANO 2000 PLACA JJF 1414";"43114,00";"05/07/2010";"16:33:21"
"19/04/2021";"13:16:05";2010;2;"Eleição Ordinária";37;"Eleições 2010";"03/10/2010";"RR";"RR";"RORAIMA";230000000058;9;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO FORD 12000 200 PLACA JDD 1414";"51486,00";"05/07/2010";"16:33:21"
