"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;1;99;"Outros bens e direitos";"Nove terrenos na periferia da cidade de Remígio-PB";"45000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;2;99;"Outros bens e direitos";"Um Monza Classic ano 92";"13000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;3;99;"Outros bens e direitos";"Um automóvel camioneta D20 ano 1988";"20000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;4;99;"Outros bens e direitos";"Um automóvel da Chevrolet ano 1994";"13000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;5;99;"Outros bens e direitos";"Um caminhão marca Wolhswagen ano 1988";"35000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;6;99;"Outros bens e direitos";"Um hospital denominado Casa de Saúde N. S. do Patrocínio Ltda, situado à rua Cônego Vieira, s/n, Remígio-PB";"4000000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;7;99;"Outros bens e direitos";"Um prédio 1. andar à rua Manoel Rodrigues, s/n, Centro, Esperança-PB";"100000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;8;99;"Outros bens e direitos";"Um prédio comercial na rua Manoel Rodrigues, s/n, com 02 andares, Centro, Esperança-PB";"1000000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;9;99;"Outros bens e direitos";"Um prédio comercial à rua João Pessoa, s/n, Centro, Esperança-PB";"100000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;10;99;"Outros bens e direitos";"Um prédio escolar na rua Luiz Bronzeado, s/n, Centro, Remígio-PB";"150000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;11;99;"Outros bens e direitos";"Um terreno na BR com dimensões de 40/100, zona periférica da cidade de Esperança-PB";"150000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;12;99;"Outros bens e direitos";"Uma camioneta cabine dupla da Chevrolet ano 2001, mod. 2002";"50000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;13;99;"Outros bens e direitos";"Uma casa comercial, denominada Poliedro, na rua Lindolfo Azevedo, s/n";"1000000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;14;99;"Outros bens e direitos";"Uma casa na avenida José Américo de Almeida, n° 1132, Praia Formosa";"200000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10112;15;99;"Outros bens e direitos";"Uma casa residencial, situada na rua Cônego Rui Vieira, Remígio-PB";"200000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10115;1;99;"Outros bens e direitos";"Apartamento Residencial no Edf. Salzburg, 502, Miramar, João Pessoa-PB";"110000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10115;2;99;"Outros bens e direitos";"Apartamento no Edf. Expedicionários IV-Torre-João Pessoa";"50000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10115;3;99;"Outros bens e direitos";"Apartamento no Edf. Guadarrama, 202, Expedicionários, João Pessoa-PB";"60000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10025;1;99;"Outros bens e direitos";"Nenhum bem a declarar";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10050;1;99;"Outros bens e direitos";"CASA DE PRAIA EM CARAPIBUS NO MUNICÍPIO DO CONDE";"20000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10050;2;99;"Outros bens e direitos";"S 10 CABINE DUPLA ANO 2002";"61500,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10055;1;99;"Outros bens e direitos";"Apto. no Edf. Jardim Imperial em João Pessoa";"300000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10055;2;99;"Outros bens e direitos";"Participação de 25% no capital social da Manabib´s Alimentos Ltda.";"100000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10055;3;99;"Outros bens e direitos";"Sítio de 01 hectare c/ casa denominado Araticum em Lagoa Seca";"99036,03";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;1;99;"Outros bens e direitos";"02 lotes de terreno, n. 02 e 03, quadra A, Lot Banabuie, Esperança, PB";"1363,39";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;2;99;"Outros bens e direitos";"02 lotes de terreno, n. 05 e 12, quadra 01, Lot Vilage, Esperança, PB";"1387,93";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;3;99;"Outros bens e direitos";"07 lotes de terreno, n. 08, 09, 10, 11, 12, 13 e 14, Lot Antenor Navarro, Esperança, PB";"1857,78";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;4;99;"Outros bens e direitos";"1/3 de uma casa no sítio Sabonete, Diamante, PB";"138,79";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;5;99;"Outros bens e direitos";"1/3 de uma casa à rua do Cruzeiro, Diamante, PB";"555,17";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;6;99;"Outros bens e direitos";"10719 ações na Faz. Reunidas do Agreste da Borborema";"55669,35";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;7;99;"Outros bens e direitos";"135 mil cotas da Rádio Esperança";"6677,21";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;8;99;"Outros bens e direitos";"19000 ações da Eurocouros ";"56669,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;9;99;"Outros bens e direitos";"236 ovinos";"4012,19";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;10;99;"Outros bens e direitos";"30 mil cotas da Rádio Cidade de Esperança";"1669,30";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;11;99;"Outros bens e direitos";"42 caprinos";"3989,52";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;12;99;"Outros bens e direitos";"50 % de um prédio comercial à rua Manoel Rodrigues de Oliveira, 133, Esperança, PB";"4173,84";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;13;99;"Outros bens e direitos";"50% de casa momercial na Rua do Comércio, Diamante, Pb";"693,96";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;14;99;"Outros bens e direitos";"50% de uma casa comercial, Rua do Comércio, Diamante, PB";"4163,84";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;15;99;"Outros bens e direitos";"98 reses";"18550,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;16;99;"Outros bens e direitos";"Cotas de capital na empresa A. Vieira e Cia Ltda.";"15597,82";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;17;99;"Outros bens e direitos";"Cotas de capital no Hosp. Geral de Esperança";"46930,60";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;18;99;"Outros bens e direitos";"Cotas no Instituto Pasteur";"665,75";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;19;99;"Outros bens e direitos";"Imóvel rural Capim de Cheiro, Remígio, PB";"13879,45";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;20;99;"Outros bens e direitos";"Imóvel rural Palma de Baixo, Remígio, PB";"416,38";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;21;99;"Outros bens e direitos";"Imóvel rural denominado Capim de Cheiro, Remígio, PB";"1387,94";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;22;99;"Outros bens e direitos";"Imóvel rural denominado Paste de São Bento de Cima, Remígio, PB";"6939,72";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;23;99;"Outros bens e direitos";"Imóvel rural denominado Urubu, Remígio, PB";"6939,72";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;24;99;"Outros bens e direitos";"Propriedade Las Vegas, Lagoa Seca, PB";"97156,18";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;25;99;"Outros bens e direitos";"Propriedade denominada Lagoa Seca, município de Diamante, PB";"3886,24";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10071;26;99;"Outros bens e direitos";"Propriedade denominada Sabonete, município de Diamante, PB ";"5551,78";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10120;1;99;"Outros bens e direitos";"DINHEIRO EM ESPECIE RECEBIDO DO FILHO ENALDO MIRANDO RODRIGUES, CPF: 571.073.356-34";"25000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"PB";"PB";"PARAÍBA";10120;2;99;"Outros bens e direitos";"LOTE DE TERRENO URBANO SITUADO NO BAIRRO CION, EM JOÃO MONLEVADE-MG";"1836,90";"#NE";"#NE"
