"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AL";"28851";"UNIÃO DOS PALMARES";"20000000643";"1";"13";"Terreno";"POSSE DE UMA CHÁCARA NA FAZENDA FRIOS COM 5 HECTÁRES";"100000,00";"12/07/2018";"16:35:40"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AL";"28851";"UNIÃO DOS PALMARES";"20000000644";"1";"13";"Terreno";"TERRENO LOCALIZADO NA FAZENDA FRIOS, 8X20";"25000,00";"12/07/2018";"16:35:40"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AL";"28916";"SENADOR RUI PALMEIRA";"20000000666";"1";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM VEICULO CORSA CLASSIC, ANO 2016";"32000,00";"12/07/2018";"16:35:40"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AL";"27030";"ANADIA";"20000000686";"1";"2";"Prédio comercial";"PREDIO COMERCIAL LOCALIZADO NA PRAÇA DR CAMPELO / CENTRO, ANADIA /AL";"55000,00";"12/07/2018";"16:35:40"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AL";"28614";"SANTANA DO MUNDAÚ";"20000000702";"8";"13";"Terreno";"TERRENO NO LOTEAMENTO ROSA MARIA, LOTES 005, 006, 007 E 008, LOCALIZADOS NA QUADRA 01, BAIRRO, ELZE, SAO CRISTOVÃO/SE";"95000,00";"12/07/2018";"16:35:40"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AL";"28037";"MESSIAS";"20000000714";"8";"11";"Apartamento";"APARTAMENTO HERDADO DE SEU GENITOR LOCALIZADO NA RUA ENG. MÁRIO DE GUSMÃO, EDF. BIARRITZ, AP. 901,";"140000,00";"12/07/2018";"16:35:40"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AL";"28037";"MESSIAS";"20000000714";"9";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"NISSAN FRONTIER 2013 FINACIADA JUNTO A CEF";"80000,00";"12/07/2018";"16:35:40"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AL";"28916";"SENADOR RUI PALMEIRA";"20000000715";"3";"24";"Bem relacionado com o exercício da atividade autônoma";"22 (VINTE E DUASS) CABEÇA DE BOIS";"15000,00";"12/07/2018";"16:35:40"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AL";"28916";"SENADOR RUI PALMEIRA";"20000000719";"1";"11";"Apartamento";"01 (UM) APARTAMENTO, LOCALIZADO NO BAIRRO SERRARIA";"112000,00";"12/07/2018";"16:35:40"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AL";"28916";"SENADOR RUI PALMEIRA";"20000000721";"2";"13";"Terreno";"UMA PROPRIEDADE RURAL, LOCALIZADA NO SÍTIO -------- , COM 88 (OITENTA E OITO) TAREFAS";"100000,00";"12/07/2018";"16:35:40"
