"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AM";"02038";"ANORI";"40000001241";"1";"63";"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"30000,00";"12/07/2018";"16:36:00"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AM";"02038";"ANORI";"40000001241";"2";"16";"Construção";"UMA CASA EM CONSTRUÇÃO";"100000,00";"12/07/2018";"16:36:00"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AM";"02038";"ANORI";"40000001242";"1";"12";"Casa";"UMA CASA EM ALVENARIA";"10000,00";"12/07/2018";"16:36:00"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AM";"02038";"ANORI";"40000001242";"2";"12";"Casa";"UMA CASA MISTA EM ANORI,";"15000,00";"12/07/2018";"16:36:00"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AM";"02135";"BENJAMIN CONSTANT";"40000001243";"2";"2";"Prédio comercial";"LOJA DE MATERIAS DE CONSTRUÇÃO";"350000,00";"12/07/2018";"16:36:00"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AM";"02135";"BENJAMIN CONSTANT";"40000001244";"1";"12";"Casa";"CASA PROPRIA - CONJ. AZENIR MAGALHÃES";"100000,00";"12/07/2018";"16:36:00"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AM";"02135";"BENJAMIN CONSTANT";"40000001259";"1";"12";"Casa";"CASA ALVENARIA - RUA CÍCERO SOARES - CENTRO N. 40";"80000,00";"12/07/2018";"16:35:59"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AM";"02135";"BENJAMIN CONSTANT";"40000001259";"2";"21";"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO FIAT GRANCIERO 1.4 - ANO: 2014 MODELO: 2015";"35000,00";"12/07/2018";"16:35:59"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AM";"02453";"JAPURÁ";"40000001282";"1";"12";"Casa";"CASA EM ALVENARIA";"150000,00";"12/07/2018";"16:35:59"
"18/02/2021";"12:06:52";"2016";"2";"Eleição Ordinária";"220";"Eleições Municipais 2016";"02/10/2016";"AM";"02453";"JAPURÁ";"40000001285";"1";"12";"Casa";"CASA EM ALVENARIA";"40000,00";"12/07/2018";"16:35:59"
