"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01473";"TARAUACÁ";25;2;99;"Outros bens e direitos";"DROGARIA EM TARAUACA";"100000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01473";"TARAUACÁ";25;3;99;"Outros bens e direitos";"MOTO HONDA BROZ 125";"6000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01473";"TARAUACÁ";25;4;99;"Outros bens e direitos";"CAMINHONETE WOLKSWAGEM SAVEIRO ANO 1998/1999";"15000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01473";"TARAUACÁ";26;1;99;"Outros bens e direitos";"TERRENO MEDINDO 10X30 SITO TARAUACÁ";"5000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";972;3;99;"Outros bens e direitos";"ÁREA RURAL DENOMINADA COLONIA CARMEM, LOCALIZADA NA BR-364, RAMAL DO 23, EM SENA MADUREIRA";"5000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";972;4;99;"Outros bens e direitos";"ÁREA RURAL DENOMINADA COLONIA FORTALEZA, LOCALIZADA NA BR-364, RAMAL DO 23, EM SENA MADUREIRA";"5000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";972;5;99;"Outros bens e direitos";"ÁREA RURAL DENOMINADA COLONIA BOA ESPERANÇA, LOCALIZADA NA BR-364, RAMAL DO 23, EM SENA MADUREIRA";"5000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";972;6;99;"Outros bens e direitos";"ÁREA RURAL DENOMINADA COLONIA BOA VENTURA, LOCALIZADA NA BR-364, RAMAL DO 23, EM SENA MADUREIRA";"5000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";972;7;99;"Outros bens e direitos";"CONSORCIO CONTEMPLADO DE UM VEÍCULO MARCA TOYOTA, MODELO HILUX";"60750,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";972;8;99;"Outros bens e direitos";"ÁREA RURAL DENOMINADA COLONIA NOSSA SENHORA APARECIDA, LOCALIZADA NA BR-364, RAMAL DO 23, EM SENA MADUREIRA";"5000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";972;9;99;"Outros bens e direitos";"ÁREA RURAL DENOMINADA COLONIA NOSSA SENHORA DE FATIMA, LOCALIZADA NA BR-364, RAMAL DO 23, EM SENA MADUREIRA";"8000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";972;10;99;"Outros bens e direitos";"ÁREA RURAL DENOMINADA COLONIA NOSSA SENHORA DA APARECIDA, LOCALIZADA NA BR-364, RAMAL DO 23, EM SENA MADUREIRA";"10000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";972;11;99;"Outros bens e direitos";"REBANHO BOVINO COM 670 RESES";"201000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";973;1;99;"Outros bens e direitos";"100% DO CAPITAL SOCIAL DA EMPRESA J BARBOZA CAVALCANTE, CNPJ 07.931.193/0001-43, LOCALIZADA EM SENA MADUREIRA, DA QUAL ESTÁ AFASTADO DA GERENCIA DESDE O DIA 30/06/2008.";"60000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";974;1;99;"Outros bens e direitos";"CASA RESIDENCIAL EM ALVENARIA, EM SENA MADUREIRA";"40000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";974;2;99;"Outros bens e direitos";"TERRENO MEDINDO 10 X 35M, LOCALIZADO NA R. MANOEL GONÇALVES, EM SENA MADUREIRA";"15000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";974;3;99;"Outros bens e direitos";"ÁREA RURAL DENOMINADA COLONIA SÃO SEBASTIÃO, LOCALIZADA NA ESTRADA PRAIA REDONDA, COM 112,0 HECTARES, EM SENA MADUREIRA";"50000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";975;1;99;"Outros bens e direitos";"CASA RESIDENCIAL EM MADEIRA, MEDINDO 6 X 6M, EM SENA MADUREIRA";"10000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"AC";"01457";"SENA MADUREIRA";975;2;99;"Outros bens e direitos";"MOTOCICLETA MARCA HONDA, MODELO CG 125, ANO 2002";"5000,00";"#NE#";"#NE#"
