"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"96156";"TAGUATINGA";413;11;99;"Outros bens e direitos";"LOTE INDUSTRIAL À AV. JOSÉ JOAQUIM DE ALMEIDA, QD. PARAÍSO, LT. 10, SETOR PARAÍSO, TAGUATINGA-TO";"12000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"96156";"TAGUATINGA";413;12;99;"Outros bens e direitos";"REBOQUE CARRETA, CAÇAMBÃO 25 METROS CÚBICOS, PLACA GVH-7470";"60000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";414;1;99;"Outros bens e direitos";"CASA";"80000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";415;1;99;"Outros bens e direitos";"CASA";"20000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";415;2;99;"Outros bens e direitos";"CAMINHONETE F 1000";"20000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";416;1;99;"Outros bens e direitos";"LOTE";"5000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";417;1;99;"Outros bens e direitos";"VEÍCULO FIAT UNO";"17000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";418;1;99;"Outros bens e direitos";"GLEBA DE TERRA";"10000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";419;1;99;"Outros bens e direitos";"CASA";"50000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";420;1;99;"Outros bens e direitos";"LOTE";"10000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";421;1;99;"Outros bens e direitos";"CASA";"10000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";422;1;99;"Outros bens e direitos";"CASA";"70000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";422;2;99;"Outros bens e direitos";"CARRO F 1000";"20000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";423;1;99;"Outros bens e direitos";"SEMOVENTOS";"10000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";424;1;99;"Outros bens e direitos";"BICICLETA";"100,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";425;1;99;"Outros bens e direitos";"CASA";"30000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";425;2;99;"Outros bens e direitos";"GLEBA DE TERRA";"100000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";425;3;99;"Outros bens e direitos";"CAMINHONETE F 1000";"33000,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";425;4;99;"Outros bens e direitos";"SEMOVENTOS";"31500,00";"#NE#";"#NE#"
"19/08/2021";"18:49:01";2008;2;"Eleição Ordinária";30;"ELEIÇÕES 2008";"05/10/2008";"TO";"94056";"ITACAJÁ";426;1;99;"Outros bens e direitos";"MOTO NX 200";"3000,00";"#NE#";"#NE#"
