"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"ST_TURNO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1843789139;"AC";"Nota Fiscal";"850008";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";37737703;25019958;"27/10/2020";"AQUISIÇÃO DE COMBUSTÍVEL";"500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"10/12/2020";1844530210;"AC";"Outro";"850001";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";35830115;23455584;"12/11/2020";"PRESTAÇÃO DE SERVIÇO POR TEMPO DETERMINADO";"374,50"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1843171702;"AC";"Nota Fiscal";"900001";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";39173100;26186805;"05/11/2020";"GASOLINA COMUM";"1698,20"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1843171702;"AC";"Nota Fiscal";"900006";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";39173104;26186806;"11/11/2020";"GASOLINA COMUM";"1698,20"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"10/12/2020";1843195452;"AC";"Nota Fiscal";"850009";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";35991713;23586222;"11/11/2020";"IMPRESSAO DE ADESIVOS MED 10X10CM | IMPRESSAO DE ADESIVOS MED 9X6CM | IMPRESSAO DE ADESIVOS MED 9X6CM | IMPRESSAO DE ADESIVOS MED 9X6CM | IMPRESSAO DE ADESIVOS MED 9X6CM | IMPRESSAO DE ADESIVOS MED 9X6CM | IMPRESSAO DE ADESIVOS MED 9X6CM | IMPRESSAO ...";"7300,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"10/12/2020";1843195452;"AC";"Nota Fiscal";"850031";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";35991697;23586219;"14/11/2020";"GASOLINA DEST CARREATA COM 143 CARROS E 64 MOTOS";"8697,15"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"09/12/2020";1843138193;"AC";"Nota Fiscal";"850013";2;"Fundo Especial de Financiamento de Campanha";20220000;"Produção de programas de rádio, televisão ou vídeo";1;"Financeiro";0;"Cheque";35496532;23179958;"03/11/2020";"PROD. DE PROG ELEITORAL RADIO E TV E MARKETING DIG";"5000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"09/12/2020";1843138193;"AC";"Nota Fiscal";"850063";2;"Fundo Especial de Financiamento de Campanha";20220000;"Produção de programas de rádio, televisão ou vídeo";1;"Financeiro";0;"Cheque";35496532;23179959;"19/11/2020";"PROD. DE PROG ELEITORAL RADIO E TV E MARKETING DIG";"5000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1843137678;"AC";"Nota Fiscal";"850015";0;"Fundo Partidário";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";36387677;23916429;"13/11/2020";"ASSISTENTE DE CAMPANHA ELEITORAL";"400,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1843137678;"AC";"Nota Fiscal";"850011";0;"Fundo Partidário";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";36387618;23916434;"13/11/2020";"ASSISTENTE DE CAMPANHA ELEITORAL";"400,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1843137678;"AC";"Nota Fiscal";"850024";0;"Fundo Partidário";20090000;"Materiais de expediente";1;"Financeiro";0;"Cheque";36387690;23916435;"13/11/2020";"TNT CORES VARIADAS";"520,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1843137678;"AC";"Nota Fiscal";"850004";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";36387620;23916440;"16/11/2020";"SERVIÇOS DE ASSISTENTE PARA CAMPANHA";"500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1843137678;"AC";"Nota Fiscal";"850005";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";36387635;23916441;"18/11/2020";"SERVIÇOS DE ASSISTENTE PARA CAMPANHA ELEITORAL";"600,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1843137678;"AC";"Nota Fiscal";"850003";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";36387662;23916452;"05/11/2020";"ADESIVO BOLA PREFEITO | ADESIVO LATERAL CARRO | CARTAZ PREFEITO | PLACA DIGITAL  | PRAGUINHAS 14 VEREADORES MDB | PRAGUINHAS PREFEITO | PRAGUINHAS VEREADORES DEM | SANTINHO PREFEITO | SANTINHOS PARA VEREADORES DO MDB | SANTINHOS VEREADORES DEM";"27360,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"09/12/2020";1843138193;"AC";"Nota Fiscal";"550234000108166";2;"Fundo Especial de Financiamento de Campanha";20270000;"Diversas a especificar";1;"Financeiro";1;"Transferência eletrônica";35496611;23179993;"03/11/2020";"BOCAL DECORLUX MT 2183SOQ E27 PEND S/RAB BR | COMP TRIUNFO BB/SC 2·20X1·10X12MM | CORDAO LUZZANO PARALELO 2X2·50MM | GRAMPEADOR ROCAMA PREMIUM 106 | LAMPADA AVANT BULBO HP 30W E27 BIV 6500K | LAMPADA EMPALUX LED A80 20W BIV AL 20662 | PLUG TRAMONTINA...";"7725,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2021";1849844875;"AC";"Nota Fiscal";"550071000040409";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";1;"Transferência eletrônica";41341649;27988241;"29/10/2020";"GASOLINA | OLEO DIESEL";"3000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"09/12/2020";1843138193;"AC";"Nota Fiscal";"550234000019629";2;"Fundo Especial de Financiamento de Campanha";20270000;"Diversas a especificar";1;"Financeiro";1;"Transferência eletrônica";35496464;23179938;"10/11/2020";"TNT CORES VARIADAS METROS";"700,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"09/12/2020";1843138193;"AC";"Nota Fiscal";"850008";2;"Fundo Especial de Financiamento de Campanha";20220000;"Produção de programas de rádio, televisão ou vídeo";1;"Financeiro";0;"Cheque";35496467;23179954;"29/10/2020";"PROD PROG RADIO E TV E MARKETING DIGITAL ELEICAO";"517,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"09/12/2020";1843138193;"AC";"Nota Fiscal";"850080";2;"Fundo Especial de Financiamento de Campanha";20220000;"Produção de programas de rádio, televisão ou vídeo";1;"Financeiro";0;"Cheque";35496467;23179955;"13/11/2020";"PROD PROG RADIO E TV E MARKETING DIGITAL ELEICAO";"522,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"13/12/2020";1843729415;"AC";"Nota Fiscal";"850007";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";36758627;24223276;"12/11/2020";"GASOLINA COMUM";"300,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"03/12/2020";1843138205;"AC";"Nota Fiscal";"900043";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";34643356;22526844;"19/11/2020";"MILITANCIA DE RUA - ELEIÇÕES 2020";"1045,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"03/12/2020";1843138205;"AC";"Nota Fiscal";"900026";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";34643372;22526830;"13/11/2020";"MILITANCIA DE RUA - ELEIÇÕES 2020";"1040,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1858721846;"AC";"Nota Fiscal";"850004";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";37599865;24906701;"09/11/2020";"GASOLINA ORIGINAL COMUM";"1400,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1858721846;"AC";"Nota Fiscal";"850003";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";37599867;24906700;"29/10/2020";"SERVIÇO DE LOCAÇÃO DE CARRO";"1360,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1845341952;"AC";"Nota Fiscal";"850001";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";37191709;24576760;"08/12/2020";"PREST. SERV. ADMINISTRADOR FINANCEIRO CAMPANHA2020";"5,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1845039893;"AC";"Nota Fiscal";"850002";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";37717703;25002317;"27/10/2020";"PRESTAÇÃO DE SERVIÇO COMO CABO ELEITORAL";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/09/2021";1848947319;"AC";"Nota Fiscal";"850002";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";41044055;27752274;"29/10/2020";"REFERENTE A CAMPANHA ELEITORAL 2020";"1358,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1831812482;"AC";"Nota Fiscal";"850010";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";36409044;23933471;"19/10/2020";"SANTINHO COLORIDO FRENTE E VERSO";"1500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1831812482;"AC";"Nota Fiscal";"850009";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";0;"Cheque";36409049;23933470;"16/10/2020";"ADESIVO BOLA 33X33 | ADESIVO PRAGUINHA 08X08";"1500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"25/01/2021";1846429310;"AC";"Outro";"90008";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39951503;26821735;"04/11/2020";"ATIVIDADE DE MILITANCIA";"1250,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"24/09/2021";1843253297;"AC";"Outro";"650008";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";41131175;27830452;"24/11/2020";"CONTRATO DE PRESTAÇÃO DE SERVIÇOS";"600,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1847627678;"AC";"Nota Fiscal";"850045";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";38422579;25586070;"12/11/2020";"LOCAÇÃO FIAT STRADA CHASSI 9BD57837DKY295819";"2000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"08/03/2021";1848860679;"AC";"Outro";"850040";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40456931;27249001;"10/11/2020";"REF A CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS";"1040,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"08/03/2021";1848860679;"AC";"Outro";"850059";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40456891;27249014;"10/11/2020";"REF A CONTRATAÇÃO DE PESSOAL";"1040,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"07/03/2021";1841354018;"AC";"Outro";"041229";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";40434666;27230141;"04/11/2020";"SERVIÇOS DE DIVULG PROPAGANDA E APOIO A CAMPANHA";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"07/03/2021";1841354018;"AC";"Outro";"091049";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";40434664;27230145;"09/11/2020";"SERVIÇOS DE DIVULG PROPAGANDA E APOIO A CAMPANHA";"300,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"07/03/2021";1841354018;"AC";"Outro";"111412";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";40434664;27230146;"11/11/2020";"SERVIÇOS DE DIVULG PROPAGANDA E APOIO A CAMPANHA";"700,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"12/02/2021";1847618370;"AC";"Outro";"850018";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";40297937;27105724;"14/11/2020";"CONTRATO DE LOCAÇÃO DE VEÍCULO - CARRO";"1500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"12/02/2021";1847618370;"AC";"Outro";"850014";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40297939;27105735;"12/11/2020";"CONTRATO DE MILITANTE DE RUA";"600,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900033";1;"Outros Recursos";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";39807073;26698275;"12/11/2020";"PREST. SERV. A CANDIDATA CONF. CLAUS 1. CONTRATO";"1165,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900317";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39806979;26698323;"14/11/2020";"MILITANCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900338";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39807126;26698332;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900266";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39807130;26698346;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900058";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39806961;26698360;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900043";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39806962;26698365;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900059";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39807134;26698369;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900038";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39806963;26698375;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900101";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39807138;26698401;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900269";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39807045;26698438;"14/11/2020";"MILITÂNCIA DE RUA";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"29/01/2021";1849828306;"AC";"Outro";"850036";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";40090262;26932189;"06/11/2020";"N. 05 LOCACAO HONDA CG150 TITAN";"1045,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900278";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39806974;26698294;"14/11/2020";"MILITANCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900308";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39806955;26698305;"14/11/2020";"MILITANCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900108";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39806966;26698409;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"12/02/2021";1847618370;"AC";"Outro";"850006";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40297921;27105727;"12/11/2020";"CONTRATO DE MILITANTE DE RUA";"600,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"29/01/2021";1849828306;"AC";"Outro";"850022";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40090342;26932185;"13/11/2020";"N. 44 SERVICOS DE MILITANCIA";"500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"29/01/2021";1849828306;"AC";"Outro";"850037";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";40090302;26932190;"06/11/2020";"N. 01 LOCACAO FIAT UNO WAY";"3500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"29/01/2021";1849828306;"AC";"Outro";"850062";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40090201;26932204;"13/11/2020";"N. 15 SERVICOS DE MILITANCIA";"700,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"23/08/2021";1844547473;"AC";"Outro";"850042";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40960831;27679402;"10/11/2020";"ASSISTENTE ELEITORAL";"1250,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"23/08/2021";1844547473;"AC";"Outro";"850041";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40960832;27679403;"10/11/2020";"ASSISTENTE ELEITORAL";"1250,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900339";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39806980;26698330;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900254";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39807012;26698334;"01/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900260";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39806983;26698340;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900343";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39806984;26698350;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"29/01/2021";1849828306;"AC";"Outro";"850085";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40090307;26932241;"13/11/2020";"N. 27 SERVIÇOS DE MILITANCIA";"500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900051";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39807038;26698372;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900088";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39806964;26698376;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900324";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39807111;26698390;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/01/2021";1847605508;"AC";"Outro";"900106";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39807116;26698422;"14/11/2020";"MILITÂNCIA DE RUA";"262,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1849840250;"AC";"Outro";"850001";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39437834;26386719;"13/11/2020";"SERVIÇOS DE PANFLETAGEM· MOBILIZAÇÃO E ORGANIZAÇÃO";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"29/01/2021";1849828306;"AC";"Outro";"850020";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40090221;26932183;"13/11/2020";"N. 48 SERVICOS DE MILITANCIA";"500,00"
